,Unnamed: 0,class,object,session,im_num,im_path,task,label
625,153367,10,47,6,190,s6/o47/C_06_47_190.png,0.0,0
604,135740,9,42,2,250,s2/o42/C_02_42_250.png,0.0,1
244,1189,1,1,4,290,s4/o1/C_04_01_290.png,0.0,2
457,56205,4,18,1,170,s1/o18/C_01_18_170.png,0.0,3
814,60404,4,19,4,170,s4/o19/C_04_19_170.png,0.0,3
804,103982,7,32,6,270,s6/o32/C_06_32_270.png,0.0,4
204,35515,3,11,9,150,s9/o11/C_09_11_150.png,0.0,5
945,19493,2,6,11,10,s11/o6/C_11_06_010.png,0.0,6
216,38650,3,12,8,290,s8/o12/C_08_12_290.png,0.0,5
404,138640,9,43,1,150,s1/o43/C_01_43_150.png,0.0,1
347,161837,10,50,1,270,s1/o50/C_01_50_270.png,0.0,0
135,141877,9,44,1,90,s1/o44/C_01_44_090.png,0.0,1
336,83370,6,26,4,50,s4/o26/C_04_26_050.png,0.0,7
190,70439,5,22,5,10,s5/o22/C_05_22_010.png,0.0,8
432,5882,1,2,9,190,s9/o2/C_09_02_190.png,0.0,2
1068,106439,7,33,4,30,s4/o33/C_04_33_030.png,0.0,4
314,12056,1,4,8,70,s8/o4/C_08_04_070.png,0.0,2
1167,120034,8,37,5,130,s5/o37/C_05_37_130.png,0.0,9
482,121713,8,37,11,10,s11/o37/C_11_37_010.png,0.0,9
1044,27867,2,9,5,290,s5/o9/C_05_09_290.png,0.0,6
1010,33998,3,11,4,130,s4/o11/C_04_11_130.png,0.0,5
340,136460,9,42,5,70,s5/o42/C_05_42_070.png,0.0,1
1092,13496,1,5,2,10,s2/o5/C_02_05_010.png,0.0,2
1124,21253,2,7,5,270,s5/o7/C_05_07_270.png,0.0,6
1053,105459,7,32,11,250,s11/o32/C_11_32_250.png,0.0,4
898,64881,4,20,8,150,s8/o20/C_08_20_150.png,0.0,3
767,33978,3,11,4,110,s4/o11/C_04_11_110.png,0.0,5
1163,3364,1,2,1,70,s1/o2/C_01_02_070.png,0.0,2
607,129764,8,40,4,270,s4/o40/C_04_40_270.png,0.0,9
262,60384,4,19,4,150,s4/o19/C_04_19_150.png,0.0,3
1155,130762,8,40,8,70,s8/o40/C_08_40_070.png,0.0,9
862,31000,2,10,5,130,s5/o10/C_05_10_130.png,0.0,6
529,80515,5,25,5,190,s5/o25/C_05_25_190.png,0.0,8
561,41330,3,13,6,270,s6/o13/C_06_13_270.png,0.0,5
65,101462,7,31,9,150,s9/o31/C_09_31_150.png,0.0,4
710,8359,1,3,6,270,s6/o3/C_06_03_270.png,0.0,2
395,127684,8,39,8,290,s8/o39/C_08_39_290.png,0.0,9
491,37910,3,12,6,150,s6/o12/C_06_12_150.png,0.0,5
872,139958,9,43,5,270,s5/o43/C_05_43_270.png,0.0,1
159,151808,10,47,1,130,s1/o47/C_01_47_130.png,0.0,0
304,85847,6,27,1,130,s1/o27/C_01_27_130.png,0.0,7
939,128604,8,40,1,10,s1/o40/C_01_40_010.png,0.0,9
49,106619,7,33,4,210,s4/o33/C_04_33_210.png,0.0,4
81,88784,6,27,11,70,s11/o27/C_11_27_070.png,0.0,7
372,115817,8,36,2,110,s2/o36/C_02_36_110.png,0.0,9
774,10837,1,4,4,50,s4/o4/C_04_04_050.png,0.0,2
935,100042,7,31,4,230,s4/o31/C_04_31_230.png,0.0,4
479,33938,3,11,4,70,s4/o11/C_04_11_070.png,0.0,5
521,52672,4,16,11,230,s11/o16/C_11_16_230.png,0.0,3
348,88824,6,27,11,110,s11/o27/C_11_27_110.png,0.0,7
