,Unnamed: 0,class,object,session,im_num,im_path,task,label
437,22953,2,7,11,170,s11/o7/C_11_07_170.png,0.0,0
651,19693,2,6,11,210,s11/o6/C_11_06_210.png,0.0,0
274,158837,10,49,2,270,s2/o49/C_02_49_270.png,0.0,1
893,80036,5,25,4,10,s4/o25/C_04_25_010.png,0.0,2
307,23653,2,8,2,270,s2/o8/C_02_08_270.png,0.0,0
543,69461,5,22,1,230,s1/o22/C_01_22_230.png,0.0,2
51,161477,10,49,11,210,s11/o49/C_11_49_210.png,0.0,1
346,129764,8,40,4,270,s4/o40/C_04_40_270.png,0.0,3
439,3228,1,1,11,230,s11/o1/C_11_01_230.png,0.0,4
492,119694,8,37,4,90,s4/o37/C_04_37_090.png,0.0,3
40,3684,1,2,2,90,s2/o2/C_02_02_090.png,0.0,4
833,58205,4,18,8,70,s8/o18/C_08_18_070.png,0.0,5
475,80555,5,25,5,230,s5/o25/C_05_25_230.png,0.0,2
359,150508,10,46,8,30,s8/o46/C_08_46_030.png,0.0,1
1194,34615,3,11,6,150,s6/o11/C_06_11_150.png,0.0,6
794,114698,7,35,9,190,s9/o35/C_09_35_190.png,0.0,7
1165,23353,2,8,1,270,s1/o8/C_01_08_270.png,0.0,0
120,121973,8,37,11,270,s11/o37/C_11_37_270.png,0.0,3
961,84608,6,26,8,90,s8/o26/C_08_26_090.png,0.0,8
836,26169,2,8,11,90,s11/o8/C_11_08_090.png,0.0,0
117,119195,8,37,2,190,s2/o37/C_02_37_190.png,0.0,3
116,159837,10,49,6,70,s6/o49/C_06_49_070.png,0.0,1
645,114538,7,35,9,30,s9/o35/C_09_35_030.png,0.0,7
101,88904,6,27,11,190,s11/o27/C_11_27_190.png,0.0,8
477,131860,8,40,11,270,s11/o40/C_11_40_270.png,0.0,3
9,8179,1,3,6,90,s6/o3/C_06_03_090.png,0.0,4
93,156759,10,48,6,290,s6/o48/C_06_48_290.png,0.0,1
921,150628,10,46,8,150,s8/o46/C_08_46_150.png,0.0,1
61,80595,5,25,5,270,s5/o25/C_05_25_270.png,0.0,2
731,49842,4,16,2,90,s2/o16/C_02_16_090.png,0.0,5
92,150028,10,46,6,150,s6/o46/C_06_46_150.png,0.0,1
1168,88124,6,27,9,10,s9/o27/C_09_27_010.png,0.0,8
644,100702,7,31,6,290,s6/o31/C_06_31_290.png,0.0,7
595,125744,8,39,2,150,s2/o39/C_02_39_150.png,0.0,3
302,12076,1,4,8,90,s8/o4/C_08_04_090.png,0.0,4
1134,90224,6,28,5,10,s5/o28/C_05_28_010.png,0.0,8
952,114638,7,35,9,130,s9/o35/C_09_35_130.png,0.0,7
1118,74277,5,23,6,250,s6/o23/C_06_23_250.png,0.0,2
