,Unnamed: 0,class,object,session,im_path,im_num,task,label
0,49006,streetcar,0,0,train/streetcar/0407.png,407,0,0
1,20097,forest,0,0,train/forest/0298.png,298,0,1
2,48876,streetcar,0,0,train/streetcar/0277.png,277,0,0
3,56168,turtle,0,0,train/turtle/0369.png,369,0,2
4,20238,forest,0,0,train/forest/0439.png,439,0,1
5,55809,turtle,0,0,train/turtle/0010.png,10,0,2
6,48142,squirrel,0,0,train/squirrel/0143.png,143,0,3
7,48155,squirrel,0,0,train/squirrel/0156.png,156,0,3
8,48793,streetcar,0,0,train/streetcar/0194.png,194,0,0
9,56210,turtle,0,0,train/turtle/0411.png,411,0,2
10,48398,squirrel,0,0,train/squirrel/0399.png,399,0,3
11,20268,forest,0,0,train/forest/0469.png,469,0,1
12,48107,squirrel,0,0,train/squirrel/0108.png,108,0,3
13,56299,turtle,0,0,train/turtle/0500.png,500,0,2
14,56062,turtle,0,0,train/turtle/0263.png,263,0,2
15,48089,squirrel,0,0,train/squirrel/0090.png,90,0,3
16,19907,forest,0,0,train/forest/0108.png,108,0,1
17,48035,squirrel,0,0,train/squirrel/0036.png,36,0,3
18,50449,table,0,0,train/table/0050.png,50,0,4
19,48865,streetcar,0,0,train/streetcar/0266.png,266,0,0
20,50476,table,0,0,train/table/0077.png,77,0,4
21,48267,squirrel,0,0,train/squirrel/0268.png,268,0,3
22,55856,turtle,0,0,train/turtle/0057.png,57,0,2
23,48203,squirrel,0,0,train/squirrel/0204.png,204,0,3
24,56097,turtle,0,0,train/turtle/0298.png,298,0,2
25,48351,squirrel,0,0,train/squirrel/0352.png,352,0,3
26,48881,streetcar,0,0,train/streetcar/0282.png,282,0,0
27,48179,squirrel,0,0,train/squirrel/0180.png,180,0,3
28,56163,turtle,0,0,train/turtle/0364.png,364,0,2
29,49094,streetcar,0,0,train/streetcar/0495.png,495,0,0
30,48248,squirrel,0,0,train/squirrel/0249.png,249,0,3
31,20239,forest,0,0,train/forest/0440.png,440,0,1
32,50461,table,0,0,train/table/0062.png,62,0,4
33,50487,table,0,0,train/table/0088.png,88,0,4
34,56087,turtle,0,0,train/turtle/0288.png,288,0,2
35,20242,forest,0,0,train/forest/0443.png,443,0,1
36,56272,turtle,0,0,train/turtle/0473.png,473,0,2
37,50721,table,0,0,train/table/0322.png,322,0,4
38,48321,squirrel,0,0,train/squirrel/0322.png,322,0,3
39,48113,squirrel,0,0,train/squirrel/0114.png,114,0,3
40,19804,forest,0,0,train/forest/0005.png,5,0,1
41,19971,forest,0,0,train/forest/0172.png,172,0,1
42,48027,squirrel,0,0,train/squirrel/0028.png,28,0,3
43,48923,streetcar,0,0,train/streetcar/0324.png,324,0,0
44,50580,table,0,0,train/table/0181.png,181,0,4
45,50876,table,0,0,train/table/0477.png,477,0,4
46,48907,streetcar,0,0,train/streetcar/0308.png,308,0,0
47,50603,table,0,0,train/table/0204.png,204,0,4
48,49052,streetcar,0,0,train/streetcar/0453.png,453,0,0
49,48817,streetcar,0,0,train/streetcar/0218.png,218,0,0
50,55820,turtle,0,0,train/turtle/0021.png,21,0,2
51,48728,streetcar,0,0,train/streetcar/0129.png,129,0,0
52,48764,streetcar,0,0,train/streetcar/0165.png,165,0,0
53,48236,squirrel,0,0,train/squirrel/0237.png,237,0,3
54,48193,squirrel,0,0,train/squirrel/0194.png,194,0,3
55,19977,forest,0,0,train/forest/0178.png,178,0,1
56,56162,turtle,0,0,train/turtle/0363.png,363,0,2
57,20087,forest,0,0,train/forest/0288.png,288,0,1
58,19902,forest,0,0,train/forest/0103.png,103,0,1
59,55805,turtle,0,0,train/turtle/0006.png,6,0,2
60,48636,streetcar,0,0,train/streetcar/0037.png,37,0,0
61,20005,forest,0,0,train/forest/0206.png,206,0,1
62,20080,forest,0,0,train/forest/0281.png,281,0,1
63,56028,turtle,0,0,train/turtle/0229.png,229,0,2
64,48637,streetcar,0,0,train/streetcar/0038.png,38,0,0
65,55953,turtle,0,0,train/turtle/0154.png,154,0,2
66,48285,squirrel,0,0,train/squirrel/0286.png,286,0,3
67,20264,forest,0,0,train/forest/0465.png,465,0,1
68,19995,forest,0,0,train/forest/0196.png,196,0,1
69,48965,streetcar,0,0,train/streetcar/0366.png,366,0,0
70,48256,squirrel,0,0,train/squirrel/0257.png,257,0,3
71,20104,forest,0,0,train/forest/0305.png,305,0,1
72,48053,squirrel,0,0,train/squirrel/0054.png,54,0,3
73,50713,table,0,0,train/table/0314.png,314,0,4
74,49036,streetcar,0,0,train/streetcar/0437.png,437,0,0
75,48671,streetcar,0,0,train/streetcar/0072.png,72,0,0
76,48061,squirrel,0,0,train/squirrel/0062.png,62,0,3
77,48110,squirrel,0,0,train/squirrel/0111.png,111,0,3
78,56080,turtle,0,0,train/turtle/0281.png,281,0,2
79,48040,squirrel,0,0,train/squirrel/0041.png,41,0,3
80,48493,squirrel,0,0,train/squirrel/0494.png,494,0,3
81,20003,forest,0,0,train/forest/0204.png,204,0,1
82,48087,squirrel,0,0,train/squirrel/0088.png,88,0,3
83,50667,table,0,0,train/table/0268.png,268,0,4
84,56040,turtle,0,0,train/turtle/0241.png,241,0,2
85,50419,table,0,0,train/table/0020.png,20,0,4
86,49030,streetcar,0,0,train/streetcar/0431.png,431,0,0
87,48925,streetcar,0,0,train/streetcar/0326.png,326,0,0
88,48694,streetcar,0,0,train/streetcar/0095.png,95,0,0
89,50572,table,0,0,train/table/0173.png,173,0,4
90,48627,streetcar,0,0,train/streetcar/0028.png,28,0,0
91,50741,table,0,0,train/table/0342.png,342,0,4
92,19806,forest,0,0,train/forest/0007.png,7,0,1
93,48025,squirrel,0,0,train/squirrel/0026.png,26,0,3
94,55980,turtle,0,0,train/turtle/0181.png,181,0,2
95,49076,streetcar,0,0,train/streetcar/0477.png,477,0,0
96,48944,streetcar,0,0,train/streetcar/0345.png,345,0,0
97,56270,turtle,0,0,train/turtle/0471.png,471,0,2
98,48017,squirrel,0,0,train/squirrel/0018.png,18,0,3
99,50818,table,0,0,train/table/0419.png,419,0,4
100,50454,table,0,0,train/table/0055.png,55,0,4
101,20114,forest,0,0,train/forest/0315.png,315,0,1
102,56103,turtle,0,0,train/turtle/0304.png,304,0,2
103,48848,streetcar,0,0,train/streetcar/0249.png,249,0,0
104,56167,turtle,0,0,train/turtle/0368.png,368,0,2
105,48632,streetcar,0,0,train/streetcar/0033.png,33,0,0
106,50627,table,0,0,train/table/0228.png,228,0,4
107,56290,turtle,0,0,train/turtle/0491.png,491,0,2
108,48302,squirrel,0,0,train/squirrel/0303.png,303,0,3
109,49070,streetcar,0,0,train/streetcar/0471.png,471,0,0
110,50651,table,0,0,train/table/0252.png,252,0,4
111,48482,squirrel,0,0,train/squirrel/0483.png,483,0,3
112,48974,streetcar,0,0,train/streetcar/0375.png,375,0,0
113,48060,squirrel,0,0,train/squirrel/0061.png,61,0,3
114,48185,squirrel,0,0,train/squirrel/0186.png,186,0,3
115,19817,forest,0,0,train/forest/0018.png,18,0,1
116,19908,forest,0,0,train/forest/0109.png,109,0,1
117,48743,streetcar,0,0,train/streetcar/0144.png,144,0,0
118,48680,streetcar,0,0,train/streetcar/0081.png,81,0,0
119,48261,squirrel,0,0,train/squirrel/0262.png,262,0,3
120,55923,turtle,0,0,train/turtle/0124.png,124,0,2
121,48014,squirrel,0,0,train/squirrel/0015.png,15,0,3
122,50681,table,0,0,train/table/0282.png,282,0,4
123,55882,turtle,0,0,train/turtle/0083.png,83,0,2
124,48639,streetcar,0,0,train/streetcar/0040.png,40,0,0
125,56089,turtle,0,0,train/turtle/0290.png,290,0,2
126,56221,turtle,0,0,train/turtle/0422.png,422,0,2
127,50658,table,0,0,train/table/0259.png,259,0,4
128,48926,streetcar,0,0,train/streetcar/0327.png,327,0,0
129,50466,table,0,0,train/table/0067.png,67,0,4
130,50753,table,0,0,train/table/0354.png,354,0,4
131,50546,table,0,0,train/table/0147.png,147,0,4
132,48175,squirrel,0,0,train/squirrel/0176.png,176,0,3
133,48380,squirrel,0,0,train/squirrel/0381.png,381,0,3
134,48424,squirrel,0,0,train/squirrel/0425.png,425,0,3
135,48847,streetcar,0,0,train/streetcar/0248.png,248,0,0
136,48684,streetcar,0,0,train/streetcar/0085.png,85,0,0
137,48164,squirrel,0,0,train/squirrel/0165.png,165,0,3
138,50727,table,0,0,train/table/0328.png,328,0,4
139,48059,squirrel,0,0,train/squirrel/0060.png,60,0,3
140,19920,forest,0,0,train/forest/0121.png,121,0,1
141,48454,squirrel,0,0,train/squirrel/0455.png,455,0,3
142,20085,forest,0,0,train/forest/0286.png,286,0,1
143,48988,streetcar,0,0,train/streetcar/0389.png,389,0,0
144,55908,turtle,0,0,train/turtle/0109.png,109,0,2
145,56050,turtle,0,0,train/turtle/0251.png,251,0,2
146,48171,squirrel,0,0,train/squirrel/0172.png,172,0,3
147,55982,turtle,0,0,train/turtle/0183.png,183,0,2
148,55969,turtle,0,0,train/turtle/0170.png,170,0,2
149,55836,turtle,0,0,train/turtle/0037.png,37,0,2
150,50562,table,0,0,train/table/0163.png,163,0,4
151,56123,turtle,0,0,train/turtle/0324.png,324,0,2
152,50649,table,0,0,train/table/0250.png,250,0,4
153,20196,forest,0,0,train/forest/0397.png,397,0,1
154,49089,streetcar,0,0,train/streetcar/0490.png,490,0,0
155,48665,streetcar,0,0,train/streetcar/0066.png,66,0,0
156,48225,squirrel,0,0,train/squirrel/0226.png,226,0,3
157,48092,squirrel,0,0,train/squirrel/0093.png,93,0,3
158,50445,table,0,0,train/table/0046.png,46,0,4
159,50598,table,0,0,train/table/0199.png,199,0,4
160,56255,turtle,0,0,train/turtle/0456.png,456,0,2
161,48836,streetcar,0,0,train/streetcar/0237.png,237,0,0
162,48313,squirrel,0,0,train/squirrel/0314.png,314,0,3
163,19840,forest,0,0,train/forest/0041.png,41,0,1
164,56133,turtle,0,0,train/turtle/0334.png,334,0,2
165,19858,forest,0,0,train/forest/0059.png,59,0,1
166,49027,streetcar,0,0,train/streetcar/0428.png,428,0,0
