,Unnamed: 0,class,object,session,im_num,im_path,task,label
0,89324,6,28,2,10,s2/o28/C_02_28_010.png,0,0
1,89344,6,28,2,30,s2/o28/C_02_28_030.png,0,0
2,89364,6,28,2,50,s2/o28/C_02_28_050.png,0,0
3,89384,6,28,2,70,s2/o28/C_02_28_070.png,0,0
4,89404,6,28,2,90,s2/o28/C_02_28_090.png,0,0
5,89424,6,28,2,110,s2/o28/C_02_28_110.png,0,0
6,89444,6,28,2,130,s2/o28/C_02_28_130.png,0,0
7,89464,6,28,2,150,s2/o28/C_02_28_150.png,0,0
8,89484,6,28,2,170,s2/o28/C_02_28_170.png,0,0
9,89504,6,28,2,190,s2/o28/C_02_28_190.png,0,0
10,89524,6,28,2,210,s2/o28/C_02_28_210.png,0,0
11,89544,6,28,2,230,s2/o28/C_02_28_230.png,0,0
12,89564,6,28,2,250,s2/o28/C_02_28_250.png,0,0
13,89584,6,28,2,270,s2/o28/C_02_28_270.png,0,0
14,89604,6,28,2,290,s2/o28/C_02_28_290.png,0,0
15,6902,1,3,2,10,s2/o3/C_02_03_010.png,0,1
16,6922,1,3,2,30,s2/o3/C_02_03_030.png,0,1
17,6942,1,3,2,50,s2/o3/C_02_03_050.png,0,1
18,6962,1,3,2,70,s2/o3/C_02_03_070.png,0,1
19,6982,1,3,2,90,s2/o3/C_02_03_090.png,0,1
20,7002,1,3,2,110,s2/o3/C_02_03_110.png,0,1
21,7022,1,3,2,130,s2/o3/C_02_03_130.png,0,1
22,7042,1,3,2,150,s2/o3/C_02_03_150.png,0,1
23,7062,1,3,2,170,s2/o3/C_02_03_170.png,0,1
24,7082,1,3,2,190,s2/o3/C_02_03_190.png,0,1
25,7102,1,3,2,210,s2/o3/C_02_03_210.png,0,1
26,7122,1,3,2,230,s2/o3/C_02_03_230.png,0,1
27,7142,1,3,2,250,s2/o3/C_02_03_250.png,0,1
28,7162,1,3,2,270,s2/o3/C_02_03_270.png,0,1
29,7182,1,3,2,290,s2/o3/C_02_03_290.png,0,1
30,24293,2,8,5,10,s5/o8/C_05_08_010.png,0,2
31,24313,2,8,5,30,s5/o8/C_05_08_030.png,0,2
32,24333,2,8,5,50,s5/o8/C_05_08_050.png,0,2
33,24353,2,8,5,70,s5/o8/C_05_08_070.png,0,2
34,24373,2,8,5,90,s5/o8/C_05_08_090.png,0,2
35,24393,2,8,5,110,s5/o8/C_05_08_110.png,0,2
36,24413,2,8,5,130,s5/o8/C_05_08_130.png,0,2
37,24433,2,8,5,150,s5/o8/C_05_08_150.png,0,2
38,24453,2,8,5,170,s5/o8/C_05_08_170.png,0,2
39,24473,2,8,5,190,s5/o8/C_05_08_190.png,0,2
40,24493,2,8,5,210,s5/o8/C_05_08_210.png,0,2
41,24513,2,8,5,230,s5/o8/C_05_08_230.png,0,2
42,24533,2,8,5,250,s5/o8/C_05_08_250.png,0,2
43,24553,2,8,5,270,s5/o8/C_05_08_270.png,0,2
44,24573,2,8,5,290,s5/o8/C_05_08_290.png,0,2
45,92024,6,28,11,10,s11/o28/C_11_28_010.png,0,0
46,92044,6,28,11,30,s11/o28/C_11_28_030.png,0,0
47,92064,6,28,11,50,s11/o28/C_11_28_050.png,0,0
48,92084,6,28,11,70,s11/o28/C_11_28_070.png,0,0
49,92104,6,28,11,90,s11/o28/C_11_28_090.png,0,0
50,92124,6,28,11,110,s11/o28/C_11_28_110.png,0,0
51,92144,6,28,11,130,s11/o28/C_11_28_130.png,0,0
52,92164,6,28,11,150,s11/o28/C_11_28_150.png,0,0
53,92184,6,28,11,170,s11/o28/C_11_28_170.png,0,0
54,92204,6,28,11,190,s11/o28/C_11_28_190.png,0,0
55,92224,6,28,11,210,s11/o28/C_11_28_210.png,0,0
56,92244,6,28,11,230,s11/o28/C_11_28_230.png,0,0
57,92264,6,28,11,250,s11/o28/C_11_28_250.png,0,0
58,92284,6,28,11,270,s11/o28/C_11_28_270.png,0,0
59,92304,6,28,11,290,s11/o28/C_11_28_290.png,0,0
60,57545,4,18,6,10,s6/o18/C_06_18_010.png,0,3
61,57565,4,18,6,30,s6/o18/C_06_18_030.png,0,3
62,57585,4,18,6,50,s6/o18/C_06_18_050.png,0,3
63,57605,4,18,6,70,s6/o18/C_06_18_070.png,0,3
64,57625,4,18,6,90,s6/o18/C_06_18_090.png,0,3
65,57645,4,18,6,110,s6/o18/C_06_18_110.png,0,3
66,57665,4,18,6,130,s6/o18/C_06_18_130.png,0,3
67,57685,4,18,6,150,s6/o18/C_06_18_150.png,0,3
68,57705,4,18,6,170,s6/o18/C_06_18_170.png,0,3
69,57725,4,18,6,190,s6/o18/C_06_18_190.png,0,3
70,57745,4,18,6,210,s6/o18/C_06_18_210.png,0,3
71,57765,4,18,6,230,s6/o18/C_06_18_230.png,0,3
72,57785,4,18,6,250,s6/o18/C_06_18_250.png,0,3
73,57805,4,18,6,270,s6/o18/C_06_18_270.png,0,3
74,57825,4,18,6,290,s6/o18/C_06_18_290.png,0,3
75,23093,2,8,1,10,s1/o8/C_01_08_010.png,0,2
76,23113,2,8,1,30,s1/o8/C_01_08_030.png,0,2
77,23133,2,8,1,50,s1/o8/C_01_08_050.png,0,2
78,23153,2,8,1,70,s1/o8/C_01_08_070.png,0,2
79,23173,2,8,1,90,s1/o8/C_01_08_090.png,0,2
80,23193,2,8,1,110,s1/o8/C_01_08_110.png,0,2
81,23213,2,8,1,130,s1/o8/C_01_08_130.png,0,2
82,23233,2,8,1,150,s1/o8/C_01_08_150.png,0,2
83,23253,2,8,1,170,s1/o8/C_01_08_170.png,0,2
84,23273,2,8,1,190,s1/o8/C_01_08_190.png,0,2
85,23293,2,8,1,210,s1/o8/C_01_08_210.png,0,2
86,23313,2,8,1,230,s1/o8/C_01_08_230.png,0,2
87,23333,2,8,1,250,s1/o8/C_01_08_250.png,0,2
88,23353,2,8,1,270,s1/o8/C_01_08_270.png,0,2
89,23373,2,8,1,290,s1/o8/C_01_08_290.png,0,2
90,123208,8,38,5,10,s5/o38/C_05_38_010.png,0,4
91,123228,8,38,5,30,s5/o38/C_05_38_030.png,0,4
92,123248,8,38,5,50,s5/o38/C_05_38_050.png,0,4
93,123268,8,38,5,70,s5/o38/C_05_38_070.png,0,4
94,123288,8,38,5,90,s5/o38/C_05_38_090.png,0,4
95,123308,8,38,5,110,s5/o38/C_05_38_110.png,0,4
96,123328,8,38,5,130,s5/o38/C_05_38_130.png,0,4
97,123348,8,38,5,150,s5/o38/C_05_38_150.png,0,4
98,123368,8,38,5,170,s5/o38/C_05_38_170.png,0,4
99,123388,8,38,5,190,s5/o38/C_05_38_190.png,0,4
100,123408,8,38,5,210,s5/o38/C_05_38_210.png,0,4
101,123428,8,38,5,230,s5/o38/C_05_38_230.png,0,4
102,123448,8,38,5,250,s5/o38/C_05_38_250.png,0,4
103,123468,8,38,5,270,s5/o38/C_05_38_270.png,0,4
104,123488,8,38,5,290,s5/o38/C_05_38_290.png,0,4
105,68341,5,21,9,10,s9/o21/C_09_21_010.png,0,5
106,68361,5,21,9,30,s9/o21/C_09_21_030.png,0,5
107,68381,5,21,9,50,s9/o21/C_09_21_050.png,0,5
108,68401,5,21,9,70,s9/o21/C_09_21_070.png,0,5
109,68421,5,21,9,90,s9/o21/C_09_21_090.png,0,5
110,68441,5,21,9,110,s9/o21/C_09_21_110.png,0,5
111,68461,5,21,9,130,s9/o21/C_09_21_130.png,0,5
112,68481,5,21,9,150,s9/o21/C_09_21_150.png,0,5
113,68501,5,21,9,170,s9/o21/C_09_21_170.png,0,5
114,68521,5,21,9,190,s9/o21/C_09_21_190.png,0,5
115,68541,5,21,9,210,s9/o21/C_09_21_210.png,0,5
116,68561,5,21,9,230,s9/o21/C_09_21_230.png,0,5
117,68581,5,21,9,250,s9/o21/C_09_21_250.png,0,5
118,68601,5,21,9,270,s9/o21/C_09_21_270.png,0,5
119,68621,5,21,9,290,s9/o21/C_09_21_290.png,0,5
120,86026,6,27,2,10,s2/o27/C_02_27_010.png,0,0
121,86046,6,27,2,30,s2/o27/C_02_27_030.png,0,0
122,86066,6,27,2,50,s2/o27/C_02_27_050.png,0,0
123,86086,6,27,2,70,s2/o27/C_02_27_070.png,0,0
124,86106,6,27,2,90,s2/o27/C_02_27_090.png,0,0
125,86126,6,27,2,110,s2/o27/C_02_27_110.png,0,0
126,86146,6,27,2,130,s2/o27/C_02_27_130.png,0,0
127,86166,6,27,2,150,s2/o27/C_02_27_150.png,0,0
128,86186,6,27,2,170,s2/o27/C_02_27_170.png,0,0
129,86206,6,27,2,190,s2/o27/C_02_27_190.png,0,0
130,86226,6,27,2,210,s2/o27/C_02_27_210.png,0,0
131,86246,6,27,2,230,s2/o27/C_02_27_230.png,0,0
132,86266,6,27,2,250,s2/o27/C_02_27_250.png,0,0
133,86286,6,27,2,270,s2/o27/C_02_27_270.png,0,0
134,86306,6,27,2,290,s2/o27/C_02_27_290.png,0,0
135,79136,5,25,1,10,s1/o25/C_01_25_010.png,0,5
136,79156,5,25,1,30,s1/o25/C_01_25_030.png,0,5
137,79176,5,25,1,50,s1/o25/C_01_25_050.png,0,5
138,79196,5,25,1,70,s1/o25/C_01_25_070.png,0,5
139,79216,5,25,1,90,s1/o25/C_01_25_090.png,0,5
140,79236,5,25,1,110,s1/o25/C_01_25_110.png,0,5
141,79256,5,25,1,130,s1/o25/C_01_25_130.png,0,5
142,79276,5,25,1,150,s1/o25/C_01_25_150.png,0,5
143,79296,5,25,1,170,s1/o25/C_01_25_170.png,0,5
144,79316,5,25,1,190,s1/o25/C_01_25_190.png,0,5
145,79336,5,25,1,210,s1/o25/C_01_25_210.png,0,5
146,79356,5,25,1,230,s1/o25/C_01_25_230.png,0,5
147,79376,5,25,1,250,s1/o25/C_01_25_250.png,0,5
148,79396,5,25,1,270,s1/o25/C_01_25_270.png,0,5
149,79416,5,25,1,290,s1/o25/C_01_25_290.png,0,5
150,48262,3,15,8,10,s8/o15/C_08_15_010.png,0,6
151,48282,3,15,8,30,s8/o15/C_08_15_030.png,0,6
152,48302,3,15,8,50,s8/o15/C_08_15_050.png,0,6
153,48322,3,15,8,70,s8/o15/C_08_15_070.png,0,6
154,48342,3,15,8,90,s8/o15/C_08_15_090.png,0,6
