,Unnamed: 0,class,object,session,im_num,im_path,task,label
1070,39330,3,12,11,70,s11/o12/C_11_12_070.png,0.0,0
855,162617,10,50,4,150,s4/o50/C_04_50_150.png,0.0,1
367,33299,3,11,2,30,s2/o11/C_02_11_030.png,0.0,0
141,21153,2,7,5,170,s5/o7/C_05_07_170.png,0.0,2
669,30980,2,10,5,110,s5/o10/C_05_10_110.png,0.0,2
355,10957,1,4,4,170,s4/o4/C_04_04_170.png,0.0,3
151,90664,6,28,6,150,s6/o28/C_06_28_150.png,0.0,4
336,104322,7,32,8,10,s8/o32/C_08_32_010.png,0.0,5
751,108619,7,33,11,110,s11/o33/C_11_33_110.png,0.0,5
46,70699,5,22,5,270,s5/o22/C_05_22_270.png,0.0,6
454,26407,2,9,1,30,s1/o9/C_01_09_030.png,0.0,2
128,108999,7,34,1,190,s1/o34/C_01_34_190.png,0.0,5
34,16813,2,6,2,30,s2/o6/C_02_06_030.png,0.0,2
280,119195,8,37,2,190,s2/o37/C_02_37_190.png,0.0,7
595,148328,9,45,11,250,s11/o45/C_11_45_250.png,0.0,8
722,95702,6,30,1,90,s1/o30/C_01_30_090.png,0.0,4
1033,111999,7,34,11,190,s11/o34/C_11_34_190.png,0.0,5
523,105919,7,33,2,110,s2/o33/C_02_33_110.png,0.0,5
1005,130204,8,40,6,110,s6/o40/C_06_40_110.png,0.0,7
109,15834,1,5,9,250,s9/o5/C_09_05_250.png,0.0,3
704,94682,6,29,8,270,s8/o29/C_08_29_270.png,0.0,4
889,8957,1,3,8,270,s8/o3/C_08_03_270.png,0.0,3
976,47846,3,15,6,190,s6/o15/C_06_15_190.png,0.0,0
930,117557,8,36,8,50,s8/o36/C_08_36_050.png,0.0,7
1042,36034,3,11,11,70,s11/o11/C_11_11_070.png,0.0,0
51,75777,5,23,11,250,s11/o23/C_11_23_250.png,0.0,6
597,153787,10,47,8,10,s8/o47/C_08_47_010.png,0.0,1
708,99402,7,31,2,190,s2/o31/C_02_31_190.png,0.0,5
409,69161,5,21,11,230,s11/o21/C_11_21_230.png,0.0,6
186,100282,7,31,5,170,s5/o31/C_05_31_170.png,0.0,5
408,34158,3,11,4,290,s4/o11/C_04_11_290.png,0.0,0
140,86805,6,27,4,190,s4/o27/C_04_27_190.png,0.0,4
945,87964,6,27,8,150,s8/o27/C_08_27_150.png,0.0,4
363,87844,6,27,8,30,s8/o27/C_08_27_030.png,0.0,4
63,121913,8,37,11,210,s11/o37/C_11_37_210.png,0.0,7
1167,29780,2,10,1,110,s1/o10/C_01_10_110.png,0.0,2
757,109879,7,34,4,170,s4/o34/C_04_34_170.png,0.0,5
1009,24113,2,8,4,130,s4/o8/C_04_08_130.png,0.0,2
98,145154,9,45,1,70,s1/o45/C_01_45_070.png,0.0,8
189,146609,9,45,6,30,s6/o45/C_06_45_030.png,0.0,8
621,59304,4,18,11,270,s11/o18/C_11_18_270.png,0.0,9
220,43269,3,14,2,110,s2/o14/C_02_14_110.png,0.0,0
666,42110,3,13,9,150,s9/o13/C_09_13_150.png,0.0,0
412,92504,6,29,1,190,s1/o29/C_01_29_190.png,0.0,4
1011,81255,5,25,8,30,s8/o25/C_08_25_030.png,0.0,6
640,72957,5,23,2,130,s2/o23/C_02_23_130.png,0.0,6
831,44509,3,14,6,150,s6/o14/C_06_14_150.png,0.0,0
483,161457,10,49,11,190,s11/o49/C_11_49_190.png,0.0,1
760,18053,2,6,6,70,s6/o6/C_06_06_070.png,0.0,2
696,122473,8,38,2,170,s2/o38/C_02_38_170.png,0.0,7
558,71617,5,22,8,290,s8/o22/C_08_22_290.png,0.0,6
1133,112459,7,35,2,50,s2/o35/C_02_35_050.png,0.0,5
113,59404,4,19,1,70,s1/o19/C_01_19_070.png,0.0,9
511,7879,1,3,5,90,s5/o3/C_05_03_090.png,0.0,3
216,62662,4,20,1,30,s1/o20/C_01_20_030.png,0.0,9
526,158157,10,48,11,190,s11/o48/C_11_48_190.png,0.0,1
350,26607,2,9,1,230,s1/o9/C_01_09_230.png,0.0,2
1106,34195,3,11,5,30,s5/o11/C_05_11_030.png,0.0,0
1086,37173,3,12,4,10,s4/o12/C_04_12_010.png,0.0,0
999,88404,6,27,9,290,s9/o27/C_09_27_290.png,0.0,4
83,82235,5,25,11,110,s11/o25/C_11_25_110.png,0.0,6
9,56105,4,18,1,70,s1/o18/C_01_18_070.png,0.0,9
815,105619,7,33,1,110,s1/o33/C_01_33_110.png,0.0,5
53,106879,7,33,5,170,s5/o33/C_05_33_170.png,0.0,5
671,144037,9,44,8,150,s8/o44/C_08_44_150.png,0.0,8
870,69281,5,22,1,50,s1/o22/C_01_22_050.png,0.0,6
252,48342,3,15,8,90,s8/o15/C_08_15_090.png,0.0,0
1018,22893,2,7,11,110,s11/o7/C_11_07_110.png,0.0,2
473,108739,7,33,11,230,s11/o33/C_11_33_230.png,0.0,5
883,9037,1,3,9,50,s9/o3/C_09_03_050.png,0.0,3
262,119714,8,37,4,110,s4/o37/C_04_37_110.png,0.0,7
385,148928,10,46,2,250,s2/o46/C_02_46_250.png,0.0,1
793,51177,4,16,6,230,s6/o16/C_06_16_230.png,0.0,9
832,86286,6,27,2,270,s2/o27/C_02_27_270.png,0.0,4
643,1768,1,1,6,270,s6/o1/C_06_01_270.png,0.0,3
585,32839,2,10,11,170,s11/o10/C_11_10_170.png,0.0,2
172,31020,2,10,5,150,s5/o10/C_05_10_150.png,0.0,2
278,37990,3,12,6,230,s6/o12/C_06_12_230.png,0.0,0
1091,2308,1,1,8,210,s8/o1/C_08_01_210.png,0.0,3
842,132180,9,41,1,290,s1/o41/C_01_41_290.png,0.0,8
205,23493,2,8,2,110,s2/o8/C_02_08_110.png,0.0,2
541,81275,5,25,8,50,s8/o25/C_08_25_050.png,0.0,6
531,119634,8,37,4,30,s4/o37/C_04_37_030.png,0.0,7
627,115638,8,36,1,230,s1/o36/C_01_36_230.png,0.0,7
54,55925,4,17,11,190,s11/o17/C_11_17_190.png,0.0,9
316,60504,4,19,4,270,s4/o19/C_04_19_270.png,0.0,9
492,135040,9,41,11,150,s11/o41/C_11_41_150.png,0.0,8
1116,142277,9,44,2,190,s2/o44/C_02_44_190.png,0.0,8
858,97802,6,30,8,90,s8/o30/C_08_30_090.png,0.0,4
1150,3504,1,2,1,210,s1/o2/C_01_02_210.png,0.0,3
430,157977,10,48,11,10,s11/o48/C_11_48_010.png,0.0,1
146,29880,2,10,1,210,s1/o10/C_01_10_210.png,0.0,2
712,100642,7,31,6,230,s6/o31/C_06_31_230.png,0.0,5
170,7599,1,3,4,110,s4/o3/C_04_03_110.png,0.0,3
40,92244,6,28,11,230,s11/o28/C_11_28_230.png,0.0,4
506,142197,9,44,2,110,s2/o44/C_02_44_110.png,0.0,8
813,103442,7,32,5,30,s5/o32/C_05_32_030.png,0.0,5
1188,21953,2,7,8,70,s8/o7/C_08_07_070.png,0.0,2
231,84848,6,26,9,30,s9/o26/C_09_26_030.png,0.0,4
101,129544,8,40,4,50,s4/o40/C_04_40_050.png,0.0,7
794,163237,10,50,6,170,s6/o50/C_06_50_170.png,0.0,1
1189,135620,9,42,2,130,s2/o42/C_02_42_130.png,0.0,8
372,104662,7,32,9,50,s9/o32/C_09_32_050.png,0.0,5
522,135760,9,42,2,270,s2/o42/C_02_42_270.png,0.0,8
562,26169,2,8,11,90,s11/o8/C_11_08_090.png,0.0,2
97,26927,2,9,2,250,s2/o9/C_02_09_250.png,0.0,2
680,136200,9,42,4,110,s4/o42/C_04_42_110.png,0.0,8
657,110119,7,34,5,110,s5/o34/C_05_34_110.png,0.0,5
950,29980,2,10,2,10,s2/o10/C_02_10_010.png,0.0,2
848,130982,8,40,8,290,s8/o40/C_08_40_290.png,0.0,7
551,79656,5,25,2,230,s2/o25/C_02_25_230.png,0.0,6
667,46687,3,15,2,230,s2/o15/C_02_15_230.png,0.0,0
1139,77157,5,24,5,130,s5/o24/C_05_24_130.png,0.0,6
598,71537,5,22,8,210,s8/o22/C_08_22_210.png,0.0,6
557,49962,4,16,2,210,s2/o16/C_02_16_210.png,0.0,9
698,111819,7,34,11,10,s11/o34/C_11_34_010.png,0.0,5
755,104562,7,32,8,250,s8/o32/C_08_32_250.png,0.0,5
418,118617,8,36,11,210,s11/o36/C_11_36_210.png,0.0,7
1075,100182,7,31,5,70,s5/o31/C_05_31_070.png,0.0,5
877,1568,1,1,6,70,s6/o1/C_06_01_070.png,0.0,3
972,158317,10,49,1,50,s1/o49/C_01_49_050.png,0.0,1
839,145574,9,45,2,190,s2/o45/C_02_45_190.png,0.0,8
179,2268,1,1,8,170,s8/o1/C_08_01_170.png,0.0,3
1038,84048,6,26,6,130,s6/o26/C_06_26_130.png,0.0,4
374,129164,8,40,2,270,s2/o40/C_02_40_270.png,0.0,7
1024,60524,4,19,4,290,s4/o19/C_04_19_290.png,0.0,9
626,143017,9,44,5,30,s5/o44/C_05_44_030.png,0.0,8
1061,145114,9,45,1,30,s1/o45/C_01_45_030.png,0.0,8
