,Unnamed: 0,class,object,session,im_num,im_path,task,label
0,20793,2,7,4,110,s4/o7/C_04_07_110.png,0.0,0
1,69799,5,22,2,270,s2/o22/C_02_22_270.png,0.0,1
2,134380,9,41,9,90,s9/o41/C_09_41_090.png,0.0,2
3,69559,5,22,2,30,s2/o22/C_02_22_030.png,0.0,1
4,65981,5,21,1,50,s1/o21/C_01_21_050.png,0.0,1
5,51754,4,16,8,210,s8/o16/C_08_16_210.png,0.0,3
6,6782,1,3,1,190,s1/o3/C_01_03_190.png,0.0,4
7,84748,6,26,8,230,s8/o26/C_08_26_230.png,0.0,5
8,110559,7,34,6,250,s6/o34/C_06_34_250.png,0.0,6
9,32339,2,10,9,270,s9/o10/C_09_10_270.png,0.0,0
10,124686,8,38,9,290,s9/o38/C_09_38_290.png,0.0,7
11,154087,10,47,9,10,s9/o47/C_09_47_010.png,0.0,8
12,24093,2,8,4,110,s4/o8/C_04_08_110.png,0.0,0
13,99402,7,31,2,190,s2/o31/C_02_31_190.png,0.0,6
14,42730,3,13,11,170,s11/o13/C_11_13_170.png,0.0,9
15,138320,9,42,11,130,s11/o42/C_11_42_130.png,0.0,2
16,29520,2,9,11,150,s11/o9/C_11_09_150.png,0.0,0
17,4264,1,2,4,70,s4/o2/C_04_02_070.png,0.0,4
18,42930,3,14,1,70,s1/o14/C_01_14_070.png,0.0,9
19,158037,10,48,11,70,s11/o48/C_11_48_070.png,0.0,8
20,32079,2,10,9,10,s9/o10/C_09_10_010.png,0.0,0
21,126344,8,39,4,150,s4/o39/C_04_39_150.png,0.0,7
22,63622,4,20,4,90,s4/o20/C_04_20_090.png,0.0,3
23,133640,9,41,6,250,s6/o41/C_06_41_250.png,0.0,2
24,160477,10,49,8,110,s8/o49/C_08_49_110.png,0.0,8
25,154267,10,47,9,190,s9/o47/C_09_47_190.png,0.0,8
26,35215,3,11,8,150,s8/o11/C_08_11_150.png,0.0,9
27,5023,1,2,6,230,s6/o2/C_06_02_230.png,0.0,4
28,149368,10,46,4,90,s4/o46/C_04_46_090.png,0.0,8
29,142257,9,44,2,170,s2/o44/C_02_44_170.png,0.0,2
30,159297,10,49,4,130,s4/o49/C_04_49_130.png,0.0,8
31,131840,8,40,11,250,s11/o40/C_11_40_250.png,0.0,7
32,101282,7,31,8,270,s8/o31/C_08_31_270.png,0.0,6
33,156439,10,48,5,270,s5/o48/C_05_48_270.png,0.0,8
34,93462,6,29,4,250,s4/o29/C_04_29_250.png,0.0,5
35,22293,2,7,9,110,s9/o7/C_09_07_110.png,0.0,0
36,49542,4,16,1,90,s1/o16/C_01_16_090.png,0.0,3
37,55945,4,17,11,210,s11/o17/C_11_17_210.png,0.0,3
38,109799,7,34,4,90,s4/o34/C_04_34_090.png,0.0,6
39,90044,6,28,4,130,s4/o28/C_04_28_130.png,0.0,5
40,51097,4,16,6,150,s6/o16/C_06_16_150.png,0.0,3
41,909,1,1,4,10,s4/o1/C_04_01_010.png,0.0,4
42,130204,8,40,6,110,s6/o40/C_06_40_110.png,0.0,7
43,162677,10,50,4,210,s4/o50/C_04_50_210.png,0.0,8
44,84768,6,26,8,250,s8/o26/C_08_26_250.png,0.0,5
45,54325,4,17,6,90,s6/o17/C_06_17_090.png,0.0,3
46,55845,4,17,11,110,s11/o17/C_11_17_110.png,0.0,3
47,72857,5,23,2,30,s2/o23/C_02_23_030.png,0.0,1
48,44289,3,14,5,230,s5/o14/C_05_14_230.png,0.0,9
49,142917,9,44,4,230,s4/o44/C_04_44_230.png,0.0,2
50,152248,10,47,2,270,s2/o47/C_02_47_270.png,0.0,8
51,106479,7,33,4,70,s4/o33/C_04_33_070.png,0.0,6
52,62982,4,20,2,50,s2/o20/C_02_20_050.png,0.0,3
53,113558,7,35,5,250,s5/o35/C_05_35_250.png,0.0,6
54,14714,1,5,6,30,s6/o5/C_06_05_030.png,0.0,4
55,96962,6,30,5,150,s5/o30/C_05_30_150.png,0.0,5
56,7022,1,3,2,130,s2/o3/C_02_03_130.png,0.0,4
57,114338,7,35,8,130,s8/o35/C_08_35_130.png,0.0,6
58,89444,6,28,2,130,s2/o28/C_02_28_130.png,0.0,5
59,116997,8,36,6,90,s6/o36/C_06_36_090.png,0.0,7
60,134020,9,41,8,30,s8/o41/C_08_41_030.png,0.0,2
61,9117,1,3,9,130,s9/o3/C_09_03_130.png,0.0,4
62,119894,8,37,4,290,s4/o37/C_04_37_290.png,0.0,7
63,134920,9,41,11,30,s11/o41/C_11_41_030.png,0.0,2
64,1248,1,1,5,50,s5/o1/C_05_01_050.png,0.0,4
65,124486,8,38,9,90,s9/o38/C_09_38_090.png,0.0,7
66,114618,7,35,9,110,s9/o35/C_09_35_110.png,0.0,6
67,60683,4,19,5,150,s5/o19/C_05_19_150.png,0.0,3
68,154764,10,47,11,90,s11/o47/C_11_47_090.png,0.0,8
69,490,1,1,2,190,s2/o1/C_02_01_190.png,0.0,4
70,142297,9,44,2,210,s2/o44/C_02_44_210.png,0.0,2
71,54385,4,17,6,150,s6/o17/C_06_17_150.png,0.0,3
72,47906,3,15,6,250,s6/o15/C_06_15_250.png,0.0,9
73,68361,5,21,9,30,s9/o21/C_09_21_030.png,0.0,1
74,123408,8,38,5,210,s5/o38/C_05_38_210.png,0.0,7
75,157558,10,48,9,190,s9/o48/C_09_48_190.png,0.0,8
76,51674,4,16,8,130,s8/o16/C_08_16_130.png,0.0,3
77,86964,6,27,5,50,s5/o27/C_05_27_050.png,0.0,5
78,10417,1,4,2,230,s2/o4/C_02_04_230.png,0.0,4
79,26407,2,9,1,30,s1/o9/C_01_09_030.png,0.0,0
80,6722,1,3,1,130,s1/o3/C_01_03_130.png,0.0,4
81,78157,5,24,8,230,s8/o24/C_08_24_230.png,0.0,1
82,127904,8,39,9,210,s9/o39/C_09_39_210.png,0.0,7
83,36114,3,11,11,150,s11/o11/C_11_11_150.png,0.0,9
84,22313,2,7,9,130,s9/o7/C_09_07_130.png,0.0,0
85,550,1,1,2,250,s2/o1/C_02_01_250.png,0.0,4
86,140758,9,43,8,170,s8/o43/C_08_43_170.png,0.0,2
87,82135,5,25,11,10,s11/o25/C_11_25_010.png,0.0,1
88,101202,7,31,8,190,s8/o31/C_08_31_190.png,0.0,6
89,21033,2,7,5,50,s5/o7/C_05_07_050.png,0.0,0
90,134560,9,41,9,270,s9/o41/C_09_41_270.png,0.0,2
91,54345,4,17,6,110,s6/o17/C_06_17_110.png,0.0,3
92,127644,8,39,8,250,s8/o39/C_08_39_250.png,0.0,7
93,123288,8,38,5,90,s5/o38/C_05_38_090.png,0.0,7
94,76937,5,24,4,210,s4/o24/C_04_24_210.png,0.0,1
95,90264,6,28,5,50,s5/o28/C_05_28_050.png,0.0,5
96,61883,4,19,9,150,s9/o19/C_09_19_150.png,0.0,3
97,112139,7,35,1,30,s1/o35/C_01_35_030.png,0.0,6
98,105959,7,33,2,150,s2/o33/C_02_33_150.png,0.0,6
99,84168,6,26,6,250,s6/o26/C_06_26_250.png,0.0,5
100,157498,10,48,9,130,s9/o48/C_09_48_130.png,0.0,8
101,126404,8,39,4,210,s4/o39/C_04_39_210.png,0.0,7
102,141057,9,43,9,170,s9/o43/C_09_43_170.png,0.0,2
103,94862,6,29,9,150,s9/o29/C_09_29_150.png,0.0,5
104,161597,10,50,1,30,s1/o50/C_01_50_030.png,0.0,8
105,109959,7,34,4,250,s4/o34/C_04_34_250.png,0.0,6
106,147489,9,45,9,10,s9/o45/C_09_45_010.png,0.0,2
107,24433,2,8,5,150,s5/o8/C_05_08_150.png,0.0,0
108,38030,3,12,6,270,s6/o12/C_06_12_270.png,0.0,9
109,88864,6,27,11,150,s11/o27/C_11_27_150.png,0.0,5
110,3028,1,1,11,30,s11/o1/C_11_01_030.png,0.0,4
111,75137,5,23,9,210,s9/o23/C_09_23_210.png,0.0,1
112,110399,7,34,6,90,s6/o34/C_06_34_090.png,0.0,6
113,70199,5,22,4,70,s4/o22/C_04_22_070.png,0.0,1
114,139958,9,43,5,270,s5/o43/C_05_43_270.png,0.0,2
115,59264,4,18,11,230,s11/o18/C_11_18_230.png,0.0,3
116,139758,9,43,5,70,s5/o43/C_05_43_070.png,0.0,2
117,67541,5,21,6,110,s6/o21/C_06_21_110.png,0.0,1
118,130,1,1,1,130,s1/o1/C_01_01_130.png,0.0,4
119,45327,3,14,9,70,s9/o14/C_09_14_070.png,0.0,9
120,104662,7,32,9,50,s9/o32/C_09_32_050.png,0.0,6
121,131860,8,40,11,270,s11/o40/C_11_40_270.png,0.0,7
122,155424,10,48,2,150,s2/o48/C_02_48_150.png,0.0,8
123,20173,2,7,2,90,s2/o7/C_02_07_090.png,0.0,0
124,151448,10,46,11,70,s11/o46/C_11_46_070.png,0.0,8
125,77617,5,24,6,290,s6/o24/C_06_24_290.png,0.0,1
126,157618,10,48,9,250,s9/o48/C_09_48_250.png,0.0,8
127,158537,10,49,1,270,s1/o49/C_01_49_270.png,0.0,8
128,93522,6,29,5,10,s5/o29/C_05_29_010.png,0.0,5
129,100662,7,31,6,250,s6/o31/C_06_31_250.png,0.0,6
130,162637,10,50,4,170,s4/o50/C_04_50_170.png,0.0,8
131,25772,2,8,9,290,s9/o8/C_09_08_290.png,0.0,0
132,24772,2,8,6,190,s6/o8/C_06_08_190.png,0.0,0
133,14376,1,5,4,290,s4/o5/C_04_05_290.png,0.0,4
134,26847,2,9,2,170,s2/o9/C_02_09_170.png,0.0,0
135,152048,10,47,2,70,s2/o47/C_02_47_070.png,0.0,8
136,5083,1,2,6,290,s6/o2/C_06_02_290.png,0.0,4
137,39850,3,13,1,290,s1/o13/C_01_13_290.png,0.0,9
138,82990,6,26,2,270,s2/o26/C_02_26_270.png,0.0,5
139,36393,3,12,1,130,s1/o12/C_01_12_130.png,0.0,9
140,57485,4,18,5,250,s5/o18/C_05_18_250.png,0.0,3
141,90384,6,28,5,170,s5/o28/C_05_28_170.png,0.0,5
142,73937,5,23,5,210,s5/o23/C_05_23_210.png,0.0,1
143,117597,8,36,8,90,s8/o36/C_08_36_090.png,0.0,7
144,64861,4,20,8,130,s8/o20/C_08_20_130.png,0.0,3
145,78996,5,24,11,170,s11/o24/C_11_24_170.png,0.0,1
146,106939,7,33,5,230,s5/o33/C_05_33_230.png,0.0,6
147,17053,2,6,2,270,s2/o6/C_02_06_270.png,0.0,0
148,102682,7,32,2,170,s2/o32/C_02_32_170.png,0.0,6
149,128524,8,39,11,230,s11/o39/C_11_39_230.png,0.0,7
150,33039,3,11,1,70,s1/o11/C_01_11_070.png,0.0,9
151,135560,9,42,2,70,s2/o42/C_02_42_070.png,0.0,2
152,112079,7,34,11,270,s11/o34/C_11_34_270.png,0.0,6
153,13376,1,5,1,190,s1/o5/C_01_05_190.png,0.0,4
154,72417,5,22,11,190,s11/o22/C_11_22_190.png,0.0,1
155,6562,1,2,11,270,s11/o2/C_11_02_270.png,0.0,4
156,138660,9,43,1,170,s1/o43/C_01_43_170.png,0.0,2
157,89544,6,28,2,230,s2/o28/C_02_28_230.png,0.0,5
158,124147,8,38,8,50,s8/o38/C_08_38_050.png,0.0,7
159,139480,9,43,4,90,s4/o43/C_04_43_090.png,0.0,2
160,156619,10,48,6,150,s6/o48/C_06_48_150.png,0.0,8
161,67081,5,21,4,250,s4/o21/C_04_21_250.png,0.0,1
162,81795,5,25,9,270,s9/o25/C_09_25_270.png,0.0,1
163,158697,10,49,2,130,s2/o49/C_02_49_130.png,0.0,8
164,37830,3,12,6,70,s6/o12/C_06_12_070.png,0.0,9
165,51614,4,16,8,70,s8/o16/C_08_16_070.png,0.0,3
166,1328,1,1,5,130,s5/o1/C_05_01_130.png,0.0,4
167,123268,8,38,5,70,s5/o38/C_05_38_070.png,0.0,7
168,160797,10,49,9,130,s9/o49/C_09_49_130.png,0.0,8
169,106659,7,33,4,250,s4/o33/C_04_33_250.png,0.0,6
170,117717,8,36,8,210,s8/o36/C_08_36_210.png,0.0,7
171,67401,5,21,5,270,s5/o21/C_05_21_270.png,0.0,1
172,81315,5,25,8,90,s8/o25/C_08_25_090.png,0.0,1
173,87384,6,27,6,170,s6/o27/C_06_27_170.png,0.0,5
174,112279,7,35,1,170,s1/o35/C_01_35_170.png,0.0,6
175,129044,8,40,2,150,s2/o40/C_02_40_150.png,0.0,7
