,Unnamed: 0,class,object,session,im_path,im_num,task,label
0,1253,baby,0,0,train/baby/0054.png,54,0,0
1,51991,telephone,0,0,train/telephone/0392.png,392,0,1
2,51910,telephone,0,0,train/telephone/0311.png,311,0,1
3,15828,crab,0,0,train/crab/0229.png,229,0,2
4,15950,crab,0,0,train/crab/0351.png,351,0,2
5,45135,skunk,0,0,train/skunk/0136.png,136,0,3
6,33417,otter,0,0,train/otter/0418.png,418,0,4
7,33118,otter,0,0,train/otter/0119.png,119,0,4
8,51683,telephone,0,0,train/telephone/0084.png,84,0,1
9,15803,crab,0,0,train/crab/0204.png,204,0,2
10,51999,telephone,0,0,train/telephone/0400.png,400,0,1
11,33213,otter,0,0,train/otter/0214.png,214,0,4
12,1526,baby,0,0,train/baby/0327.png,327,0,0
13,33073,otter,0,0,train/otter/0074.png,74,0,4
14,33005,otter,0,0,train/otter/0006.png,6,0,4
15,51714,telephone,0,0,train/telephone/0115.png,115,0,1
16,51855,telephone,0,0,train/telephone/0256.png,256,0,1
17,33009,otter,0,0,train/otter/0010.png,10,0,4
18,16082,crab,0,0,train/crab/0483.png,483,0,2
19,1530,baby,0,0,train/baby/0331.png,331,0,0
20,45482,skunk,0,0,train/skunk/0483.png,483,0,3
21,52063,telephone,0,0,train/telephone/0464.png,464,0,1
22,33097,otter,0,0,train/otter/0098.png,98,0,4
23,15920,crab,0,0,train/crab/0321.png,321,0,2
24,51998,telephone,0,0,train/telephone/0399.png,399,0,1
25,1233,baby,0,0,train/baby/0034.png,34,0,0
26,33239,otter,0,0,train/otter/0240.png,240,0,4
27,33058,otter,0,0,train/otter/0059.png,59,0,4
28,1395,baby,0,0,train/baby/0196.png,196,0,0
29,45325,skunk,0,0,train/skunk/0326.png,326,0,3
30,45282,skunk,0,0,train/skunk/0283.png,283,0,3
31,51708,telephone,0,0,train/telephone/0109.png,109,0,1
32,45423,skunk,0,0,train/skunk/0424.png,424,0,3
33,45273,skunk,0,0,train/skunk/0274.png,274,0,3
34,1618,baby,0,0,train/baby/0419.png,419,0,0
35,52045,telephone,0,0,train/telephone/0446.png,446,0,1
36,45458,skunk,0,0,train/skunk/0459.png,459,0,3
37,15858,crab,0,0,train/crab/0259.png,259,0,2
38,52028,telephone,0,0,train/telephone/0429.png,429,0,1
39,45092,skunk,0,0,train/skunk/0093.png,93,0,3
40,1533,baby,0,0,train/baby/0334.png,334,0,0
41,45068,skunk,0,0,train/skunk/0069.png,69,0,3
42,33476,otter,0,0,train/otter/0477.png,477,0,4
43,33211,otter,0,0,train/otter/0212.png,212,0,4
44,1643,baby,0,0,train/baby/0444.png,444,0,0
45,15702,crab,0,0,train/crab/0103.png,103,0,2
46,51729,telephone,0,0,train/telephone/0130.png,130,0,1
47,15738,crab,0,0,train/crab/0139.png,139,0,2
48,33450,otter,0,0,train/otter/0451.png,451,0,4
49,51668,telephone,0,0,train/telephone/0069.png,69,0,1
50,33301,otter,0,0,train/otter/0302.png,302,0,4
51,33076,otter,0,0,train/otter/0077.png,77,0,4
52,51765,telephone,0,0,train/telephone/0166.png,166,0,1
53,52040,telephone,0,0,train/telephone/0441.png,441,0,1
54,45385,skunk,0,0,train/skunk/0386.png,386,0,3
55,33414,otter,0,0,train/otter/0415.png,415,0,4
56,33049,otter,0,0,train/otter/0050.png,50,0,4
57,15815,crab,0,0,train/crab/0216.png,216,0,2
58,51692,telephone,0,0,train/telephone/0093.png,93,0,1
59,51997,telephone,0,0,train/telephone/0398.png,398,0,1
60,15757,crab,0,0,train/crab/0158.png,158,0,2
61,15936,crab,0,0,train/crab/0337.png,337,0,2
62,45053,skunk,0,0,train/skunk/0054.png,54,0,3
63,1591,baby,0,0,train/baby/0392.png,392,0,0
64,33487,otter,0,0,train/otter/0488.png,488,0,4
65,45271,skunk,0,0,train/skunk/0272.png,272,0,3
66,33077,otter,0,0,train/otter/0078.png,78,0,4
67,1304,baby,0,0,train/baby/0105.png,105,0,0
68,15823,crab,0,0,train/crab/0224.png,224,0,2
69,51805,telephone,0,0,train/telephone/0206.png,206,0,1
70,1646,baby,0,0,train/baby/0447.png,447,0,0
71,45409,skunk,0,0,train/skunk/0410.png,410,0,3
72,33175,otter,0,0,train/otter/0176.png,176,0,4
73,15848,crab,0,0,train/crab/0249.png,249,0,2
74,51641,telephone,0,0,train/telephone/0042.png,42,0,1
75,45435,skunk,0,0,train/skunk/0436.png,436,0,3
76,45294,skunk,0,0,train/skunk/0295.png,295,0,3
77,1520,baby,0,0,train/baby/0321.png,321,0,0
78,33244,otter,0,0,train/otter/0245.png,245,0,4
79,51896,telephone,0,0,train/telephone/0297.png,297,0,1
80,45195,skunk,0,0,train/skunk/0196.png,196,0,3
81,1415,baby,0,0,train/baby/0216.png,216,0,0
82,33359,otter,0,0,train/otter/0360.png,360,0,4
83,51606,telephone,0,0,train/telephone/0007.png,7,0,1
84,15675,crab,0,0,train/crab/0076.png,76,0,2
85,51948,telephone,0,0,train/telephone/0349.png,349,0,1
86,15669,crab,0,0,train/crab/0070.png,70,0,2
87,51839,telephone,0,0,train/telephone/0240.png,240,0,1
88,45043,skunk,0,0,train/skunk/0044.png,44,0,3
89,51753,telephone,0,0,train/telephone/0154.png,154,0,1
90,45136,skunk,0,0,train/skunk/0137.png,137,0,3
