,Unnamed: 0,class,object,session,im_num,im_path,task,label
0,66341,5,21,2,110,s2/o21/C_02_21_110.png,0.0,0
1,55405,4,17,9,270,s9/o17/C_09_17_270.png,0.0,1
2,70339,5,22,4,210,s4/o22/C_04_22_210.png,0.0,0
3,142137,9,44,2,50,s2/o44/C_02_44_050.png,0.0,2
4,50400,4,16,4,50,s4/o16/C_04_16_050.png,0.0,1
5,78417,5,24,9,190,s9/o24/C_09_24_190.png,0.0,0
6,109999,7,34,4,290,s4/o34/C_04_34_290.png,0.0,3
7,79296,5,25,1,170,s1/o25/C_01_25_170.png,0.0,0
8,81795,5,25,9,270,s9/o25/C_09_25_270.png,0.0,0
9,8179,1,3,6,90,s6/o3/C_06_03_090.png,0.0,4
10,11177,1,4,5,90,s5/o4/C_05_04_090.png,0.0,4
11,34475,3,11,6,10,s6/o11/C_06_11_010.png,0.0,5
12,24153,2,8,4,170,s4/o8/C_04_08_170.png,0.0,6
13,48622,3,15,9,70,s9/o15/C_09_15_070.png,0.0,5
14,120474,8,37,6,270,s6/o37/C_06_37_270.png,0.0,7
15,125206,8,38,11,210,s11/o38/C_11_38_210.png,0.0,7
16,109279,7,34,2,170,s2/o34/C_02_34_170.png,0.0,3
17,64021,4,20,5,190,s5/o20/C_05_20_190.png,0.0,1
18,111179,7,34,8,270,s8/o34/C_08_34_270.png,0.0,3
19,26907,2,9,2,230,s2/o9/C_02_09_230.png,0.0,6
20,94042,6,29,6,230,s6/o29/C_06_29_230.png,0.0,8
21,133060,9,41,4,270,s4/o41/C_04_41_270.png,0.0,2
22,5862,1,2,9,170,s9/o2/C_09_02_170.png,0.0,4
23,96102,6,30,2,190,s2/o30/C_02_30_190.png,0.0,8
24,9997,1,4,1,110,s1/o4/C_01_04_110.png,0.0,4
25,28923,2,9,9,150,s9/o9/C_09_09_150.png,0.0,6
26,39870,3,13,2,10,s2/o13/C_02_13_010.png,0.0,5
27,129004,8,40,2,110,s2/o40/C_02_40_110.png,0.0,7
28,26967,2,9,2,290,s2/o9/C_02_09_290.png,0.0,6
29,3248,1,1,11,250,s11/o1/C_11_01_250.png,0.0,4
30,155144,10,48,1,170,s1/o48/C_01_48_170.png,0.0,9
31,19053,2,6,9,170,s9/o6/C_09_06_170.png,0.0,6
32,111399,7,34,9,190,s9/o34/C_09_34_190.png,0.0,3
33,69579,5,22,2,50,s2/o22/C_02_22_050.png,0.0,0
34,39770,3,13,1,210,s1/o13/C_01_13_210.png,0.0,5
35,147589,9,45,9,110,s9/o45/C_09_45_110.png,0.0,2
36,156219,10,48,5,50,s5/o48/C_05_48_050.png,0.0,9
