,Unnamed: 0,class,object,session,im_num,im_path,task,label
0,54245,4,17,6,10,s6/o17/C_06_17_010.png,0,0
1,54265,4,17,6,30,s6/o17/C_06_17_030.png,0,0
2,54285,4,17,6,50,s6/o17/C_06_17_050.png,0,0
3,54305,4,17,6,70,s6/o17/C_06_17_070.png,0,0
4,54325,4,17,6,90,s6/o17/C_06_17_090.png,0,0
5,54345,4,17,6,110,s6/o17/C_06_17_110.png,0,0
6,54365,4,17,6,130,s6/o17/C_06_17_130.png,0,0
7,54385,4,17,6,150,s6/o17/C_06_17_150.png,0,0
8,54405,4,17,6,170,s6/o17/C_06_17_170.png,0,0
9,54425,4,17,6,190,s6/o17/C_06_17_190.png,0,0
10,54445,4,17,6,210,s6/o17/C_06_17_210.png,0,0
11,54465,4,17,6,230,s6/o17/C_06_17_230.png,0,0
12,54485,4,17,6,250,s6/o17/C_06_17_250.png,0,0
13,54505,4,17,6,270,s6/o17/C_06_17_270.png,0,0
14,54525,4,17,6,290,s6/o17/C_06_17_290.png,0,0
15,127404,8,39,8,10,s8/o39/C_08_39_010.png,0,1
16,127424,8,39,8,30,s8/o39/C_08_39_030.png,0,1
17,127444,8,39,8,50,s8/o39/C_08_39_050.png,0,1
18,127464,8,39,8,70,s8/o39/C_08_39_070.png,0,1
19,127484,8,39,8,90,s8/o39/C_08_39_090.png,0,1
20,127504,8,39,8,110,s8/o39/C_08_39_110.png,0,1
21,127524,8,39,8,130,s8/o39/C_08_39_130.png,0,1
22,127544,8,39,8,150,s8/o39/C_08_39_150.png,0,1
23,127564,8,39,8,170,s8/o39/C_08_39_170.png,0,1
24,127584,8,39,8,190,s8/o39/C_08_39_190.png,0,1
25,127604,8,39,8,210,s8/o39/C_08_39_210.png,0,1
26,127624,8,39,8,230,s8/o39/C_08_39_230.png,0,1
27,127644,8,39,8,250,s8/o39/C_08_39_250.png,0,1
28,127664,8,39,8,270,s8/o39/C_08_39_270.png,0,1
29,127684,8,39,8,290,s8/o39/C_08_39_290.png,0,1
30,140598,9,43,8,10,s8/o43/C_08_43_010.png,0,2
31,140618,9,43,8,30,s8/o43/C_08_43_030.png,0,2
32,140638,9,43,8,50,s8/o43/C_08_43_050.png,0,2
33,140658,9,43,8,70,s8/o43/C_08_43_070.png,0,2
34,140678,9,43,8,90,s8/o43/C_08_43_090.png,0,2
35,140698,9,43,8,110,s8/o43/C_08_43_110.png,0,2
36,140718,9,43,8,130,s8/o43/C_08_43_130.png,0,2
37,140738,9,43,8,150,s8/o43/C_08_43_150.png,0,2
38,140758,9,43,8,170,s8/o43/C_08_43_170.png,0,2
39,140778,9,43,8,190,s8/o43/C_08_43_190.png,0,2
40,140798,9,43,8,210,s8/o43/C_08_43_210.png,0,2
41,140818,9,43,8,230,s8/o43/C_08_43_230.png,0,2
42,140838,9,43,8,250,s8/o43/C_08_43_250.png,0,2
43,140858,9,43,8,270,s8/o43/C_08_43_270.png,0,2
44,140878,9,43,8,290,s8/o43/C_08_43_290.png,0,2
45,80635,5,25,6,10,s6/o25/C_06_25_010.png,0,3
46,80655,5,25,6,30,s6/o25/C_06_25_030.png,0,3
47,80675,5,25,6,50,s6/o25/C_06_25_050.png,0,3
48,80695,5,25,6,70,s6/o25/C_06_25_070.png,0,3
49,80715,5,25,6,90,s6/o25/C_06_25_090.png,0,3
50,80735,5,25,6,110,s6/o25/C_06_25_110.png,0,3
51,80755,5,25,6,130,s6/o25/C_06_25_130.png,0,3
52,80775,5,25,6,150,s6/o25/C_06_25_150.png,0,3
53,80795,5,25,6,170,s6/o25/C_06_25_170.png,0,3
54,80815,5,25,6,190,s6/o25/C_06_25_190.png,0,3
55,80835,5,25,6,210,s6/o25/C_06_25_210.png,0,3
56,80855,5,25,6,230,s6/o25/C_06_25_230.png,0,3
57,80875,5,25,6,250,s6/o25/C_06_25_250.png,0,3
58,80895,5,25,6,270,s6/o25/C_06_25_270.png,0,3
59,80915,5,25,6,290,s6/o25/C_06_25_290.png,0,3
60,101322,7,31,9,10,s9/o31/C_09_31_010.png,0,4
61,101342,7,31,9,30,s9/o31/C_09_31_030.png,0,4
62,101362,7,31,9,50,s9/o31/C_09_31_050.png,0,4
63,101382,7,31,9,70,s9/o31/C_09_31_070.png,0,4
64,101402,7,31,9,90,s9/o31/C_09_31_090.png,0,4
65,101422,7,31,9,110,s9/o31/C_09_31_110.png,0,4
66,101442,7,31,9,130,s9/o31/C_09_31_130.png,0,4
67,101462,7,31,9,150,s9/o31/C_09_31_150.png,0,4
68,101482,7,31,9,170,s9/o31/C_09_31_170.png,0,4
69,101502,7,31,9,190,s9/o31/C_09_31_190.png,0,4
70,101522,7,31,9,210,s9/o31/C_09_31_210.png,0,4
71,101542,7,31,9,230,s9/o31/C_09_31_230.png,0,4
72,101562,7,31,9,250,s9/o31/C_09_31_250.png,0,4
73,101582,7,31,9,270,s9/o31/C_09_31_270.png,0,4
