,Unnamed: 0,class,object,session,im_num,im_path,task,label
0,73737,5,23,5,10,s5/o23/C_05_23_010.png,0,0
1,73757,5,23,5,30,s5/o23/C_05_23_030.png,0,0
2,73777,5,23,5,50,s5/o23/C_05_23_050.png,0,0
3,73797,5,23,5,70,s5/o23/C_05_23_070.png,0,0
4,73817,5,23,5,90,s5/o23/C_05_23_090.png,0,0
5,73837,5,23,5,110,s5/o23/C_05_23_110.png,0,0
6,73857,5,23,5,130,s5/o23/C_05_23_130.png,0,0
7,73877,5,23,5,150,s5/o23/C_05_23_150.png,0,0
8,73897,5,23,5,170,s5/o23/C_05_23_170.png,0,0
9,73917,5,23,5,190,s5/o23/C_05_23_190.png,0,0
10,73937,5,23,5,210,s5/o23/C_05_23_210.png,0,0
11,73957,5,23,5,230,s5/o23/C_05_23_230.png,0,0
12,73977,5,23,5,250,s5/o23/C_05_23_250.png,0,0
13,73997,5,23,5,270,s5/o23/C_05_23_270.png,0,0
14,74017,5,23,5,290,s5/o23/C_05_23_290.png,0,0
15,93822,6,29,6,10,s6/o29/C_06_29_010.png,0,1
16,93842,6,29,6,30,s6/o29/C_06_29_030.png,0,1
17,93862,6,29,6,50,s6/o29/C_06_29_050.png,0,1
18,93882,6,29,6,70,s6/o29/C_06_29_070.png,0,1
19,93902,6,29,6,90,s6/o29/C_06_29_090.png,0,1
20,93922,6,29,6,110,s6/o29/C_06_29_110.png,0,1
21,93942,6,29,6,130,s6/o29/C_06_29_130.png,0,1
22,93962,6,29,6,150,s6/o29/C_06_29_150.png,0,1
23,93982,6,29,6,170,s6/o29/C_06_29_170.png,0,1
24,94002,6,29,6,190,s6/o29/C_06_29_190.png,0,1
25,94022,6,29,6,210,s6/o29/C_06_29_210.png,0,1
26,94042,6,29,6,230,s6/o29/C_06_29_230.png,0,1
27,94062,6,29,6,250,s6/o29/C_06_29_250.png,0,1
28,94082,6,29,6,270,s6/o29/C_06_29_270.png,0,1
29,94102,6,29,6,290,s6/o29/C_06_29_290.png,0,1
30,69539,5,22,2,10,s2/o22/C_02_22_010.png,0,0
31,69559,5,22,2,30,s2/o22/C_02_22_030.png,0,0
32,69579,5,22,2,50,s2/o22/C_02_22_050.png,0,0
33,69599,5,22,2,70,s2/o22/C_02_22_070.png,0,0
34,69619,5,22,2,90,s2/o22/C_02_22_090.png,0,0
35,69639,5,22,2,110,s2/o22/C_02_22_110.png,0,0
36,69659,5,22,2,130,s2/o22/C_02_22_130.png,0,0
37,69679,5,22,2,150,s2/o22/C_02_22_150.png,0,0
38,69699,5,22,2,170,s2/o22/C_02_22_170.png,0,0
39,69719,5,22,2,190,s2/o22/C_02_22_190.png,0,0
40,69739,5,22,2,210,s2/o22/C_02_22_210.png,0,0
41,69759,5,22,2,230,s2/o22/C_02_22_230.png,0,0
42,69779,5,22,2,250,s2/o22/C_02_22_250.png,0,0
43,69799,5,22,2,270,s2/o22/C_02_22_270.png,0,0
44,69819,5,22,2,290,s2/o22/C_02_22_290.png,0,0
45,92622,6,29,2,10,s2/o29/C_02_29_010.png,0,1
46,92642,6,29,2,30,s2/o29/C_02_29_030.png,0,1
47,92662,6,29,2,50,s2/o29/C_02_29_050.png,0,1
48,92682,6,29,2,70,s2/o29/C_02_29_070.png,0,1
49,92702,6,29,2,90,s2/o29/C_02_29_090.png,0,1
50,92722,6,29,2,110,s2/o29/C_02_29_110.png,0,1
51,92742,6,29,2,130,s2/o29/C_02_29_130.png,0,1
52,92762,6,29,2,150,s2/o29/C_02_29_150.png,0,1
53,92782,6,29,2,170,s2/o29/C_02_29_170.png,0,1
54,92802,6,29,2,190,s2/o29/C_02_29_190.png,0,1
55,92822,6,29,2,210,s2/o29/C_02_29_210.png,0,1
56,92842,6,29,2,230,s2/o29/C_02_29_230.png,0,1
57,92862,6,29,2,250,s2/o29/C_02_29_250.png,0,1
