,Unnamed: 0,class,object,session,im_num,im_path,task,label
0,92044,6,28,11,30,s11/o28/C_11_28_030.png,0.0,0
1,149908,10,46,6,30,s6/o46/C_06_46_030.png,0.0,1
2,64381,4,20,6,250,s6/o20/C_06_20_250.png,0.0,2
3,118717,8,37,1,10,s1/o37/C_01_37_010.png,0.0,3
4,90104,6,28,4,190,s4/o28/C_04_28_190.png,0.0,0
5,101022,7,31,8,10,s8/o31/C_08_31_010.png,0.0,4
6,4784,1,2,5,290,s5/o2/C_05_02_290.png,0.0,5
7,24692,2,8,6,110,s6/o8/C_06_08_110.png,0.0,6
8,31120,2,10,5,250,s5/o10/C_05_10_250.png,0.0,6
9,56105,4,18,1,70,s1/o18/C_01_18_070.png,0.0,2
10,28623,2,9,8,150,s8/o9/C_08_09_150.png,0.0,6
11,71517,5,22,8,190,s8/o22/C_08_22_190.png,0.0,7
12,32059,2,10,8,290,s8/o10/C_08_10_290.png,0.0,6
13,89324,6,28,2,10,s2/o28/C_02_28_010.png,0.0,0
14,122193,8,38,1,190,s1/o38/C_01_38_190.png,0.0,3
15,117817,8,36,9,10,s9/o36/C_09_36_010.png,0.0,3
16,52532,4,16,11,90,s11/o16/C_11_16_090.png,0.0,2
17,152768,10,47,4,190,s4/o47/C_04_47_190.png,0.0,1
18,82475,6,26,1,50,s1/o26/C_01_26_050.png,0.0,0
19,32239,2,10,9,170,s9/o10/C_09_10_170.png,0.0,6
20,123368,8,38,5,170,s5/o38/C_05_38_170.png,0.0,3
21,118637,8,36,11,230,s11/o36/C_11_36_230.png,0.0,3
22,88944,6,27,11,230,s11/o27/C_11_27_230.png,0.0,0
23,154367,10,47,9,290,s9/o47/C_09_47_290.png,0.0,1
24,52852,4,17,1,110,s1/o17/C_01_17_110.png,0.0,2
25,88184,6,27,9,70,s9/o27/C_09_27_070.png,0.0,0
26,107899,7,33,8,290,s8/o33/C_08_33_290.png,0.0,4
27,33139,3,11,1,170,s1/o11/C_01_11_170.png,0.0,8
28,89964,6,28,4,50,s4/o28/C_04_28_050.png,0.0,0
29,104542,7,32,8,230,s8/o32/C_08_32_230.png,0.0,4
30,117797,8,36,8,290,s8/o36/C_08_36_290.png,0.0,3
