,Unnamed: 0,class,object,session,im_path,im_num,task,label
0,654,aquarium_fish,0,0,train/aquarium_fish/0055.png,55,0,0
1,26875,lizard,0,0,train/lizard/0476.png,476,0,1
2,861,aquarium_fish,0,0,train/aquarium_fish/0262.png,262,0,0
3,14195,cloud,0,0,train/cloud/0396.png,396,0,2
4,33221,otter,0,0,train/otter/0222.png,222,0,3
5,13955,cloud,0,0,train/cloud/0156.png,156,0,2
6,33187,otter,0,0,train/otter/0188.png,188,0,3
7,10364,castle,0,0,train/castle/0165.png,165,0,4
8,26595,lizard,0,0,train/lizard/0196.png,196,0,1
9,26698,lizard,0,0,train/lizard/0299.png,299,0,1
10,33285,otter,0,0,train/otter/0286.png,286,0,3
11,33050,otter,0,0,train/otter/0051.png,51,0,3
12,13814,cloud,0,0,train/cloud/0015.png,15,0,2
13,1088,aquarium_fish,0,0,train/aquarium_fish/0489.png,489,0,0
14,26508,lizard,0,0,train/lizard/0109.png,109,0,1
15,33196,otter,0,0,train/otter/0197.png,197,0,3
16,945,aquarium_fish,0,0,train/aquarium_fish/0346.png,346,0,0
17,26591,lizard,0,0,train/lizard/0192.png,192,0,1
18,14075,cloud,0,0,train/cloud/0276.png,276,0,2
19,912,aquarium_fish,0,0,train/aquarium_fish/0313.png,313,0,0
20,14074,cloud,0,0,train/cloud/0275.png,275,0,2
21,13835,cloud,0,0,train/cloud/0036.png,36,0,2
22,14019,cloud,0,0,train/cloud/0220.png,220,0,2
23,13863,cloud,0,0,train/cloud/0064.png,64,0,2
24,10413,castle,0,0,train/castle/0214.png,214,0,4
25,13805,cloud,0,0,train/cloud/0006.png,6,0,2
26,14279,cloud,0,0,train/cloud/0480.png,480,0,2
27,13942,cloud,0,0,train/cloud/0143.png,143,0,2
28,14067,cloud,0,0,train/cloud/0268.png,268,0,2
29,933,aquarium_fish,0,0,train/aquarium_fish/0334.png,334,0,0
30,33481,otter,0,0,train/otter/0482.png,482,0,3
31,13886,cloud,0,0,train/cloud/0087.png,87,0,2
32,913,aquarium_fish,0,0,train/aquarium_fish/0314.png,314,0,0
33,13840,cloud,0,0,train/cloud/0041.png,41,0,2
34,33369,otter,0,0,train/otter/0370.png,370,0,3
35,1028,aquarium_fish,0,0,train/aquarium_fish/0429.png,429,0,0
36,33265,otter,0,0,train/otter/0266.png,266,0,3
37,13969,cloud,0,0,train/cloud/0170.png,170,0,2
38,13903,cloud,0,0,train/cloud/0104.png,104,0,2
39,1086,aquarium_fish,0,0,train/aquarium_fish/0487.png,487,0,0
40,33261,otter,0,0,train/otter/0262.png,262,0,3
41,13856,cloud,0,0,train/cloud/0057.png,57,0,2
42,33135,otter,0,0,train/otter/0136.png,136,0,3
43,33255,otter,0,0,train/otter/0256.png,256,0,3
44,10546,castle,0,0,train/castle/0347.png,347,0,4
45,10439,castle,0,0,train/castle/0240.png,240,0,4
46,615,aquarium_fish,0,0,train/aquarium_fish/0016.png,16,0,0
47,33000,otter,0,0,train/otter/0001.png,1,0,3
48,14026,cloud,0,0,train/cloud/0227.png,227,0,2
49,10493,castle,0,0,train/castle/0294.png,294,0,4
50,14253,cloud,0,0,train/cloud/0454.png,454,0,2
51,26561,lizard,0,0,train/lizard/0162.png,162,0,1
52,33379,otter,0,0,train/otter/0380.png,380,0,3
53,33084,otter,0,0,train/otter/0085.png,85,0,3
54,13927,cloud,0,0,train/cloud/0128.png,128,0,2
55,33223,otter,0,0,train/otter/0224.png,224,0,3
56,10668,castle,0,0,train/castle/0469.png,469,0,4
57,13846,cloud,0,0,train/cloud/0047.png,47,0,2
58,10403,castle,0,0,train/castle/0204.png,204,0,4
59,26860,lizard,0,0,train/lizard/0461.png,461,0,1
60,26767,lizard,0,0,train/lizard/0368.png,368,0,1
61,33439,otter,0,0,train/otter/0440.png,440,0,3
62,10511,castle,0,0,train/castle/0312.png,312,0,4
63,858,aquarium_fish,0,0,train/aquarium_fish/0259.png,259,0,0
64,14260,cloud,0,0,train/cloud/0461.png,461,0,2
65,26574,lizard,0,0,train/lizard/0175.png,175,0,1
66,33429,otter,0,0,train/otter/0430.png,430,0,3
67,33068,otter,0,0,train/otter/0069.png,69,0,3
68,10661,castle,0,0,train/castle/0462.png,462,0,4
69,33036,otter,0,0,train/otter/0037.png,37,0,3
70,10586,castle,0,0,train/castle/0387.png,387,0,4
71,714,aquarium_fish,0,0,train/aquarium_fish/0115.png,115,0,0
72,14188,cloud,0,0,train/cloud/0389.png,389,0,2
73,33104,otter,0,0,train/otter/0105.png,105,0,3
74,13983,cloud,0,0,train/cloud/0184.png,184,0,2
75,26759,lizard,0,0,train/lizard/0360.png,360,0,1
76,1097,aquarium_fish,0,0,train/aquarium_fish/0498.png,498,0,0
77,1005,aquarium_fish,0,0,train/aquarium_fish/0406.png,406,0,0
78,33079,otter,0,0,train/otter/0080.png,80,0,3
79,33217,otter,0,0,train/otter/0218.png,218,0,3
80,824,aquarium_fish,0,0,train/aquarium_fish/0225.png,225,0,0
81,10266,castle,0,0,train/castle/0067.png,67,0,4
82,758,aquarium_fish,0,0,train/aquarium_fish/0159.png,159,0,0
83,14257,cloud,0,0,train/cloud/0458.png,458,0,2
84,13961,cloud,0,0,train/cloud/0162.png,162,0,2
85,1059,aquarium_fish,0,0,train/aquarium_fish/0460.png,460,0,0
86,33294,otter,0,0,train/otter/0295.png,295,0,3
87,10374,castle,0,0,train/castle/0175.png,175,0,4
88,33405,otter,0,0,train/otter/0406.png,406,0,3
89,26494,lizard,0,0,train/lizard/0095.png,95,0,1
90,972,aquarium_fish,0,0,train/aquarium_fish/0373.png,373,0,0
91,14035,cloud,0,0,train/cloud/0236.png,236,0,2
92,892,aquarium_fish,0,0,train/aquarium_fish/0293.png,293,0,0
93,10396,castle,0,0,train/castle/0197.png,197,0,4
94,33098,otter,0,0,train/otter/0099.png,99,0,3
95,10406,castle,0,0,train/castle/0207.png,207,0,4
96,14219,cloud,0,0,train/cloud/0420.png,420,0,2
97,10515,castle,0,0,train/castle/0316.png,316,0,4
98,33414,otter,0,0,train/otter/0415.png,415,0,3
99,10260,castle,0,0,train/castle/0061.png,61,0,4
